company_id,flight_number,scheduled_departure_date_local,scheduled_departure_station_code,scheduled_arrival_station_code,difficulty_index,daily_rank,difficulty_class
G7,4185,2025-08-01,ORD,STL,15.15580179910479,393,Easy
YX,3635,2025-08-01,ORD,MSN,15.155656033451754,394,Easy
UA,1564,2025-08-01,ORD,MSP,15.153774404403334,395,Easy
G7,4429,2025-08-01,ORD,FSD,15.15221961095959,396,Easy
OO,5021,2025-08-01,ORD,SUX,15.151786794233294,397,Easy
G7,4554,2025-08-01,ORD,GRB,15.151150773743794,398,Easy
OO,5420,2025-08-01,ORD,MLI,15.145467652654968,399,Easy
UA,1741,2025-08-01,ORD,JAC,15.145432794705691,400,Easy
UA,980,2025-08-01,ORD,DUB,15.142869674147816,401,Easy
G7,4461,2025-08-01,ORD,ABE,15.142321824683192,402,Easy
G7,4552,2025-08-01,ORD,DAY,15.141566660528511,403,Easy
G7,4574,2025-08-01,ORD,YOW,15.141124135978433,404,Easy
UA,1224,2025-08-01,ORD,LAX,15.140174288667962,405,Easy
UA,1377,2025-08-01,ORD,MYR,15.137886187378694,406,Easy
G7,4600,2025-08-01,ORD,XNA,15.136064422497652,407,Easy
UA,2200,2025-08-01,ORD,SEA,15.133363100214442,408,Easy
UA,1361,2025-08-01,ORD,STL,15.131280945923065,409,Easy
OO,5930,2025-08-01,ORD,FAR,15.128183526147549,410,Easy
UA,1301,2025-08-01,ORD,ICT,15.1273700373425,411,Easy
UA,1041,2025-08-01,ORD,GRR,15.124937578902358,412,Easy
UA,1693,2025-08-01,ORD,DCA,15.11673417884608,413,Easy
UA,1803,2025-08-01,ORD,DEN,15.112462691760795,414,Easy
UA,1363,2025-08-01,ORD,LAX,15.111139361872622,415,Easy
UA,2104,2025-08-01,ORD,BOS,15.108127566225091,416,Easy
OO,5608,2025-08-01,ORD,GRB,15.10791146709242,417,Easy
OO,5337,2025-08-01,ORD,ROA,15.104202151440466,418,Easy
G7,4431,2025-08-01,ORD,MSN,15.102391346747588,419,Easy
OO,4712,2025-08-01,ORD,ELP,15.101843335112267,420,Easy
YX,3451,2025-08-01,ORD,PWM,15.098997375396312,421,Easy
UA,1030,2025-08-01,ORD,ABQ,15.097225572996848,422,Easy
UA,1742,2025-08-01,ORD,JAX,15.096916399551638,423,Easy
UA,1775,2025-08-01,ORD,FLL,15.09456010076746,424,Easy
OO,5124,2025-08-01,ORD,EAU,15.093087266394637,425,Easy
UA,602,2025-08-01,ORD,PHX,15.092312176361625,426,Easy
YX,3409,2025-08-01,ORD,YOW,15.090471195329735,427,Easy
UA,1113,2025-08-01,ORD,ALB,15.087193395671012,428,Easy
YX,3655,2025-08-01,ORD,PIT,15.087045616108583,429,Easy
OO,4780,2025-08-01,ORD,CAK,15.085821571825209,430,Easy
UA,2005,2025-08-01,ORD,TYS,15.084092693420292,431,Easy
UA,561,2025-08-01,ORD,MCI,15.083469900137978,432,Easy
G7,4387,2025-08-01,ORD,CID,15.08015601645356,433,Easy
UA,2137,2025-08-01,ORD,SLC,15.077464405431801,434,Easy
YX,3568,2025-08-01,ORD,YYZ,15.07364097197777,435,Easy
OO,5946,2025-08-01,ORD,RAP,15.072588302075834,436,Easy
G7,4517,2025-08-01,ORD,SCE,15.07246405302262,437,Easy
G7,4610,2025-08-01,ORD,XNA,15.070372102531504,438,Easy
UA,777,2025-08-01,ORD,LAS,15.067361977645117,439,Easy
OO,5447,2025-08-01,ORD,PVD,15.064834196876959,440,Easy
YX,3523,2025-08-01,ORD,RIC,15.064506908292033,441,Easy
OO,5836,2025-08-01,ORD,TYS,15.061710542252083,442,Easy
UA,2155,2025-08-01,ORD,LAX,15.06135111095935,443,Easy
UA,587,2025-08-01,ORD,YUL,15.060700847453138,444,Easy
YX,3694,2025-08-01,ORD,ROC,15.0585261082957,445,Easy
UA,1580,2025-08-01,ORD,YVR,15.050566997919146,446,Easy
OO,5320,2025-08-01,ORD,MKE,15.048825413496814,447,Easy
OO,5272,2025-08-01,ORD,MSN,15.048155852465515,448,Easy
UA,622,2025-08-01,ORD,DEN,15.044741802503687,449,Easy
G7,4571,2025-08-01,ORD,XNA,15.040737734987756,450,Easy
OO,5557,2025-08-01,ORD,OKC,15.039996615416811,451,Easy
UA,2040,2025-08-01,ORD,DEN,15.039557433973826,452,Easy
UA,1946,2025-08-01,ORD,LGA,15.03537069872186,453,Easy
G7,4559,2025-08-01,ORD,SDF,15.028132254976068,454,Easy
UA,2488,2025-08-01,ORD,LGA,15.024834717826591,455,Easy
UA,1495,2025-08-01,ORD,TVC,15.022986720678952,456,Easy
UA,276,2025-08-01,ORD,IAD,15.021873728355018,457,Easy
UA,378,2025-08-01,ORD,LAX,15.020750938880557,458,Easy
UA,1617,2025-08-01,ORD,PHL,15.019974367203739,459,Easy
OO,5446,2025-08-01,ORD,CLE,15.017736061323722,460,Easy
YX,3493,2025-08-01,ORD,DTW,15.016546261305724,461,Easy
UA,660,2025-08-01,ORD,SAN,15.012069499406866,462,Easy
OO,5984,2025-08-01,ORD,BIL,15.011733072604915,463,Easy
UA,1205,2025-08-01,ORD,EWR,15.011627241651315,464,Easy
UA,2672,2025-08-01,ORD,PNS,15.008145505283773,465,Easy
OO,5712,2025-08-01,ORD,GSP,15.006526545658975,466,Easy
UA,2177,2025-08-01,ORD,MSN,15.00641523892144,467,Easy
OO,5140,2025-08-01,ORD,CMX,15.001905885753414,468,Easy
UA,2635,2025-08-01,ORD,CLT,14.995196567646845,469,Easy
UA,1815,2025-08-01,ORD,MSY,14.995141606875093,470,Easy
UA,2430,2025-08-01,ORD,BNA,14.992539495029227,471,Easy
YX,3468,2025-08-01,ORD,BGR,14.992488708982862,472,Easy
UA,3,2025-08-01,ORD,ZRH,14.990812528980374,473,Easy
G7,4426,2025-08-01,ORD,BUF,14.988442364406431,474,Easy
G7,4613,2025-08-01,ORD,STL,14.984361890819532,475,Easy
YX,3654,2025-08-01,ORD,STL,14.984005685181295,476,Easy
UA,1842,2025-08-01,ORD,SAN,14.983078218125398,477,Easy
UA,2189,2025-08-01,ORD,LGA,14.980208825510077,478,Easy
YX,3551,2025-08-01,ORD,SDF,14.977593822065211,479,Easy
UA,1857,2025-08-01,ORD,MIA,14.97173934806957,480,Easy
G7,4390,2025-08-01,ORD,CHA,14.969958031249034,481,Easy
UA,721,2025-08-01,ORD,BOS,14.969551238896011,482,Easy
G7,4568,2025-08-01,ORD,SCE,14.968873599495163,483,Easy
UA,1909,2025-08-01,ORD,TVC,14.96790349458252,484,Easy
G7,4425,2025-08-01,ORD,GRR,14.966991243474247,485,Easy
UA,2004,2025-08-01,ORD,SYR,14.965844695803204,486,Easy
UA,1878,2025-08-01,ORD,SFO,14.963752634055188,487,Easy
UA,2148,2025-08-01,ORD,SAT,14.96371688320054,488,Easy
UA,1168,2025-08-01,ORD,SFO,14.963661547378726,489,Easy
YX,3690,2025-08-01,ORD,IND,14.963080828023198,490,Easy
G7,4482,2025-08-01,ORD,TUL,14.961444063364107,491,Easy
OO,5234,2025-08-01,ORD,MKE,14.960137721516336,492,Easy
UA,1899,2025-08-01,ORD,YYC,14.958234631823023,493,Easy
UA,752,2025-08-01,ORD,DCA,14.958203831508184,494,Easy
UA,2487,2025-08-01,ORD,PHL,14.955121722010567,495,Easy
UA,1270,2025-08-01,ORD,PUJ,14.952143408075857,496,Easy
YX,3614,2025-08-01,ORD,MCI,14.949075043734211,497,Easy
UA,2653,2025-08-01,ORD,RDU,14.948306863089995,498,Easy
UA,2106,2025-08-01,ORD,SFO,14.946380553082303,499,Easy
OO,5094,2025-08-01,ORD,RHI,14.946311117274663,500,Easy
UA,2628,2025-08-01,ORD,BNA,14.945170835699246,501,Easy
OO,5398,2025-08-01,ORD,IND,14.940221081976546,502,Easy
UA,2666,2025-08-01,ORD,DEN,14.939798411327379,503,Easy
UA,2323,2025-08-01,ORD,MCO,14.937238107809033,504,Easy
OO,5138,2025-08-01,ORD,MGW,14.935475324650268,505,Easy
YX,3707,2025-08-01,ORD,IND,14.931452725713696,506,Easy
G7,4530,2025-08-01,ORD,SGF,14.92524715288194,507,Easy
YX,3696,2025-08-01,ORD,CVG,14.924219082800978,508,Easy
OO,5646,2025-08-01,ORD,ATW,14.922403664892448,509,Easy
UA,399,2025-08-01,ORD,BOS,14.921011012456697,510,Easy
UA,938,2025-08-01,ORD,LHR,14.916348017640072,511,Easy
UA,1779,2025-08-01,ORD,BOS,14.915833800184467,512,Easy
OO,5253,2025-08-01,ORD,FCA,14.915545479585749,513,Easy
YX,3610,2025-08-01,ORD,YQB,14.906590490969386,514,Easy
UA,2378,2025-08-01,ORD,LAX,14.898899700879342,515,Easy
UA,2144,2025-08-01,ORD,YYZ,14.898779555085707,516,Easy
OO,5731,2025-08-01,ORD,STL,14.898255985558952,517,Easy
UA,763,2025-08-01,ORD,PWM,14.896666916957688,518,Easy
UA,2251,2025-08-01,ORD,PIT,14.895979324743458,519,Easy
G7,4502,2025-08-01,ORD,LEX,14.890451600808111,520,Easy
UA,2635,2025-08-01,ORD,CLT,14.887156053234868,521,Easy
UA,2635,2025-08-01,ORD,CLT,14.887156053234868,522,Easy
YX,3604,2025-08-01,ORD,CMH,14.883833961120818,523,Easy
UA,1291,2025-08-01,ORD,IAH,14.87792712967606,524,Easy
OO,5843,2025-08-01,ORD,ECP,14.875780205306317,525,Easy
UA,1097,2025-08-01,ORD,DCA,14.872553080927297,526,Easy
YX,3520,2025-08-01,ORD,CVG,14.864200695193496,527,Easy
UA,219,2025-08-01,ORD,HNL,14.86279550581216,528,Easy
G7,4468,2025-08-01,ORD,LEX,14.859371245926411,529,Easy
YX,3718,2025-08-01,ORD,MSN,14.85584439095549,530,Easy
UA,2207,2025-08-01,ORD,OMA,14.853846204742172,531,Easy
OO,5290,2025-08-01,ORD,BOI,14.849716375523004,532,Easy
YX,3464,2025-08-01,ORD,PIT,14.848305599937687,533,Easy
YX,3638,2025-08-01,ORD,CHS,14.842895537209344,534,Easy
UA,767,2025-08-01,ORD,DEN,14.835195040551296,535,Easy
UA,2008,2025-08-01,ORD,MCO,14.832360576476841,536,Easy
UA,1198,2025-08-01,ORD,CUN,14.830157122054837,537,Easy
OO,5963,2025-08-01,ORD,BDL,14.819459184532063,538,Easy
UA,1139,2025-08-01,ORD,DSM,14.810343451765199,539,Easy
UA,466,2025-08-01,ORD,DCA,14.800727018244553,540,Easy
OO,5585,2025-08-01,ORD,ATW,14.799093128508487,541,Easy
UA,2414,2025-08-01,ORD,BNA,14.792021001878183,542,Easy
OO,5988,2025-08-01,ORD,BWI,14.789113699136102,543,Easy
UA,416,2025-08-01,ORD,MXP,14.778897498556667,544,Easy
OO,5229,2025-08-01,ORD,ILM,14.773227639420327,545,Easy
G7,4173,2025-08-01,ORD,AVL,14.769987057457229,546,Easy
UA,293,2025-08-01,ORD,LGA,14.753366967832804,547,Easy
OO,4748,2025-08-01,ORD,ATW,14.752602117351513,548,Easy
UA,1659,2025-08-01,ORD,CUN,14.749381297175926,549,Easy
UA,1677,2025-08-01,ORD,BOS,14.749198067246114,550,Easy
OO,5948,2025-08-01,ORD,BNA,14.727939515093505,551,Easy
UA,769,2025-08-01,ORD,BCN,14.72464495092837,552,Easy
UA,1381,2025-08-01,ORD,DCA,14.708027814942657,553,Easy
UA,1756,2025-08-01,ORD,YYZ,14.706462545266655,554,Easy
UA,970,2025-08-01,ORD,FCO,14.690613596898178,555,Easy
UA,1576,2025-08-01,ORD,LGA,14.666638312061837,556,Easy
OO,5999,2025-08-01,ORD,OKC,14.663174918851746,557,Easy
UA,2661,2025-08-01,ORD,LGA,14.658379679353107,558,Easy
UA,1129,2025-08-01,ORD,BOS,14.620139154737682,559,Easy
OO,6004,2025-08-01,ORD,SUN,14.596985865721901,560,Easy
YX,3708,2025-08-01,ORD,BNA,14.503533156425178,561,Easy
OO,5474,2025-08-02,ORD,MBS,29.829103864513996,1,Difficult
UA,1269,2025-08-02,ORD,CLE,29.745349583337305,2,Difficult
UA,2652,2025-08-02,ORD,RSW,29.569015717791853,3,Difficult
UA,288,2025-08-02,ORD,SNN,29.44197593698501,4,Difficult
OO,5790,2025-08-02,ORD,CRW,29.38095470249893,5,Difficult
G7,4416,2025-08-02,ORD,STL,29.257548653237013,6,Difficult
G7,4463,2025-08-02,ORD,ABE,29.249633491669602,7,Difficult
G7,4395,2025-08-02,ORD,TVC,29.24833494697004,8,Difficult
UA,617,2025-08-02,ORD,CLT,29.245997932664924,9,Difficult
UA,1974,2025-08-02,ORD,PWM,29.239197820891995,10,Difficult
UA,1616,2025-08-02,ORD,GRR,29.236371907865976,11,Difficult
OO,5352,2025-08-02,ORD,CAK,29.214038659378655,12,Difficult
UA,695,2025-08-02,ORD,SJU,29.15917372778113,13,Difficult
UA,1178,2025-08-02,ORD,ORF,29.155717821537593,14,Difficult
OO,5637,2025-08-02,ORD,GRB,29.10982916688299,15,Difficult
UA,1398,2025-08-02,ORD,ATL,29.08525136258308,16,Difficult
YX,3716,2025-08-02,ORD,CMH,29.072811326057295,17,Difficult
OO,5538,2025-08-02,ORD,HSV,29.038749732253937,18,Difficult
UA,953,2025-08-02,ORD,MUC,29.015070031119762,19,Difficult
UA,2179,2025-08-02,ORD,SFO,29.006960546908545,20,Difficult
UA,1655,2025-08-02,ORD,DCA,28.984208737945057,21,Difficult
UA,118,2025-08-02,ORD,EDI,28.969311435350303,22,Difficult
UA,291,2025-08-02,ORD,BDL,28.95013854324216,23,Difficult
G7,4491,2025-08-02,ORD,CAE,28.946025187889923,24,Difficult
UA,2243,2025-08-02,ORD,RIC,28.943481844742553,25,Difficult
YX,3433,2025-08-02,ORD,CVG,28.927506327621156,26,Difficult
UA,920,2025-08-02,ORD,LHR,28.915494447867147,27,Difficult
OO,6002,2025-08-02,ORD,AVL,28.896779118821552,28,Difficult
UA,2202,2025-08-02,ORD,IAH,28.880486569486546,29,Difficult
UA,1967,2025-08-02,ORD,LAX,28.862773150325456,30,Difficult
OO,5833,2025-08-02,ORD,DTW,28.853772322079063,31,Difficult
UA,312,2025-08-02,ORD,CHS,28.835922653413093,32,Difficult
UA,2481,2025-08-02,ORD,SYR,28.834631074815135,33,Difficult
OO,5555,2025-08-02,ORD,MKE,28.831221686267288,34,Difficult
G7,4546,2025-08-02,ORD,AVP,28.821654777786097,35,Difficult
UA,1776,2025-08-02,ORD,PHL,28.80890715007079,36,Difficult
UA,907,2025-08-02,ORD,FRA,28.789277112087408,37,Difficult
OO,5631,2025-08-02,ORD,DAY,28.772637435454385,38,Difficult
OO,5610,2025-08-02,ORD,CHO,28.76804528112119,39,Difficult
OO,5526,2025-08-02,ORD,ATW,28.75786096352102,40,Difficult
UA,2154,2025-08-02,ORD,ROC,28.756731043646628,41,Difficult
UA,349,2025-08-02,ORD,BTV,28.75102866343702,42,Difficult
UA,1006,2025-08-02,ORD,LGA,28.74468407231867,43,Difficult
G7,4188,2025-08-02,ORD,GSO,28.723187534574585,44,Difficult
UA,909,2025-08-02,ORD,AMS,28.707117002420862,45,Difficult
OO,5517,2025-08-02,ORD,PVD,28.67205859144258,46,Difficult
G7,4519,2025-08-02,ORD,SCE,28.66895193230971,47,Difficult
UA,1742,2025-08-02,ORD,JAX,28.632369103149337,48,Difficult
UA,2424,2025-08-02,ORD,RDU,28.60896389221455,49,Difficult
YX,3402,2025-08-02,ORD,YOW,28.602025928878895,50,Difficult
UA,2147,2025-08-02,ORD,ALB,28.58429131204013,51,Difficult
UA,1989,2025-08-02,ORD,BOS,28.558448706654723,52,Difficult
UA,987,2025-08-02,ORD,CDG,28.53772744232704,53,Difficult
UA,2394,2025-08-02,ORD,DEN,28.47255336755622,54,Difficult
YX,3699,2025-08-02,ORD,PIT,28.401467584924855,55,Difficult
OO,5136,2025-08-02,ORD,DEC,27.840174782430367,56,Difficult
G7,4474,2025-08-02,ORD,AVL,25.406007460135786,57,Difficult
OO,5726,2025-08-02,ORD,TYS,25.2259129394118,58,Difficult
UA,286,2025-08-02,ORD,CLE,25.179872451772038,59,Difficult
UA,2418,2025-08-02,ORD,PHL,25.114151649711115,60,Difficult
UA,1643,2025-08-02,ORD,SEA,25.03047206065443,61,Difficult
YX,3681,2025-08-02,ORD,JAX,24.89813769246619,62,Difficult
UA,1823,2025-08-02,ORD,IAH,24.896554048396013,63,Difficult
G7,4380,2025-08-02,ORD,SYR,24.85152459805789,64,Difficult
G7,4460,2025-08-02,ORD,ROC,24.819385413335475,65,Difficult
UA,2302,2025-08-02,ORD,BWI,24.813573972568342,66,Difficult
UA,611,2025-08-02,ORD,SFO,24.80903209376039,67,Difficult
UA,2361,2025-08-02,ORD,LAX,24.722656537135638,68,Difficult
UA,482,2025-08-02,ORD,CHS,24.722000014690742,69,Difficult
UA,1975,2025-08-02,ORD,ATL,24.704399514107223,70,Difficult
UA,2455,2025-08-02,ORD,SAV,24.613022060512773,71,Difficult
UA,1421,2025-08-02,ORD,FLL,24.606724975103873,72,Difficult
UA,1100,2025-08-02,ORD,PDX,24.556760305462802,73,Difficult
UA,2280,2025-08-02,ORD,MCO,24.53070893283458,74,Difficult
OO,5490,2025-08-02,ORD,YYZ,24.530642603235904,75,Difficult
UA,2067,2025-08-02,ORD,BOS,24.487046782047166,76,Difficult
UA,1252,2025-08-02,ORD,DCA,24.45773959801118,77,Difficult
YX,3520,2025-08-02,ORD,BDL,24.457097449810522,78,Difficult
UA,1358,2025-08-02,ORD,RDU,24.456099787231445,79,Difficult
OO,5859,2025-08-02,ORD,BZN,24.444024997773614,80,Difficult
UA,1477,2025-08-02,ORD,PHX,24.431520021822898,81,Difficult
UA,1740,2025-08-02,ORD,RSW,24.404261182138733,82,Difficult
UA,1306,2025-08-02,ORD,TPA,24.338319016004018,83,Difficult
UA,729,2025-08-02,ORD,DFW,24.283006211468642,84,Difficult
OO,5405,2025-08-02,ORD,SCE,24.269226054758956,85,Difficult
G7,4504,2025-08-02,ORD,CHA,24.209386723172067,86,Difficult
UA,2090,2025-08-02,ORD,MIA,24.157797211636282,87,Difficult
UA,1120,2025-08-02,ORD,LIR,24.14531985994089,88,Difficult
YX,3498,2025-08-02,ORD,CVG,24.133823322719138,89,Difficult
UA,556,2025-08-02,ORD,CLT,24.05414217523597,90,Difficult
YX,3536,2025-08-02,ORD,YUL,23.96800234640935,91,Difficult
UA,563,2025-08-02,ORD,EWR,23.96446987823494,92,Difficult
UA,788,2025-08-02,ORD,MYR,23.960947854501114,93,Difficult
OO,5472,2025-08-02,ORD,MDT,23.903962187367615,94,Difficult
UA,2071,2025-08-02,ORD,SAN,23.88872651319818,95,Difficult
UA,1135,2025-08-02,ORD,SJO,23.87778997059239,96,Difficult
G7,4456,2025-08-02,ORD,CMH,23.87297128448907,97,Difficult
UA,791,2025-08-02,ORD,DEN,23.844005528857682,98,Difficult
YX,3668,2025-08-02,ORD,BUF,23.839652198348325,99,Difficult
YX,3700,2025-08-02,ORD,BNA,23.78164463013984,100,Difficult
UA,1657,2025-08-02,ORD,LGA,23.72117107261254,101,Difficult
OO,5821,2025-08-02,ORD,MKE,23.186866172219784,102,Difficult
OO,5593,2025-08-02,ORD,MEM,22.776098755966466,103,Difficult
OO,5292,2025-08-02,ORD,MTY,22.545852826956537,104,Difficult
UA,1068,2025-08-02,ORD,IAD,22.442851889291994,105,Difficult
UA,1996,2025-08-02,ORD,SJU,22.33549575141162,106,Difficult
UA,1387,2025-08-02,ORD,SFO,22.12405238432774,107,Difficult
UA,2684,2025-08-02,ORD,FCA,22.028820196016547,108,Difficult
UA,1778,2025-08-02,ORD,OMA,21.95494836453315,109,Difficult
UA,490,2025-08-02,ORD,SAT,21.855807544577445,110,Difficult
UA,1297,2025-08-02,ORD,DFW,21.839319906900172,111,Difficult
UA,2011,2025-08-02,ORD,YVR,21.80241186087002,112,Difficult
UA,1010,2025-08-02,ORD,DCA,21.748872078883373,113,Difficult
UA,1414,2025-08-02,ORD,BOI,21.703532299537965,114,Difficult
UA,1620,2025-08-02,ORD,SEA,21.667781370359666,115,Difficult
OO,5375,2025-08-02,ORD,GRB,21.58197701274023,116,Difficult
OO,4778,2025-08-02,ORD,FAR,21.57931860431376,117,Difficult
UA,708,2025-08-02,ORD,MCI,21.5367563330344,118,Difficult
UA,1599,2025-08-02,ORD,DEN,21.53325191299646,119,Difficult
YX,3569,2025-08-02,ORD,ALB,21.51821196983907,120,Difficult
UA,1879,2025-08-02,ORD,SJD,21.514533020284482,121,Difficult
UA,1146,2025-08-02,ORD,MBJ,21.44652064080297,122,Difficult
G7,4529,2025-08-02,ORD,SGF,21.436164231769844,123,Difficult
UA,1793,2025-08-02,ORD,MSP,21.423853833728675,124,Difficult
UA,2385,2025-08-02,ORD,MSO,21.41336456139717,125,Difficult
UA,275,2025-08-02,ORD,RAP,21.370034942912607,126,Difficult
G7,4558,2025-08-02,ORD,XNA,21.295280013899514,127,Difficult
UA,2369,2025-08-02,ORD,AUS,21.288292945124603,128,Difficult
OO,5470,2025-08-02,ORD,GEG,21.285892205600796,129,Difficult
UA,764,2025-08-02,ORD,YYC,21.205384339765004,130,Difficult
OO,5260,2025-08-02,ORD,FSD,21.19836626040454,131,Difficult
UA,2092,2025-08-02,ORD,LGA,21.16613217882283,132,Difficult
G7,4451,2025-08-02,ORD,DTW,21.089523963276395,133,Difficult
UA,2176,2025-08-02,ORD,STT,21.07461674062452,134,Difficult
UA,1933,2025-08-02,ORD,LAS,21.04432670570153,135,Difficult
OO,5905,2025-08-02,ORD,MTJ,20.976909900542832,136,Difficult
UA,1674,2025-08-02,ORD,AUA,20.953791332997927,137,Difficult
UA,1452,2025-08-02,ORD,PVR,20.950311408955884,138,Difficult
OO,5980,2025-08-02,ORD,GTF,20.922230504868566,139,Difficult
UA,1741,2025-08-02,ORD,JAC,20.91610205618893,140,Difficult
UA,1258,2025-08-02,ORD,UVF,20.86933042782117,141,Difficult
OO,5135,2025-08-02,ORD,MCW,20.65172090688442,142,Difficult
UA,2417,2025-08-02,ORD,SAN,20.612591060964906,143,Difficult
UA,2172,2025-08-02,ORD,FAI,20.06699591714642,144,Difficult
UA,374,2025-08-02,ORD,MSP,19.779308322177037,145,Difficult
G7,4518,2025-08-02,ORD,STL,19.75716418460899,146,Difficult
UA,2658,2025-08-02,ORD,SMF,19.753129096529527,147,Difficult
UA,2278,2025-08-02,ORD,SEA,19.727436870581666,148,Difficult
OO,5108,2025-08-02,ORD,SLN,19.609772363938088,149,Difficult
UA,580,2025-08-02,ORD,PDX,19.60760683685774,150,Difficult
UA,664,2025-08-02,ORD,LGA,19.53832530337092,151,Difficult
UA,1124,2025-08-02,ORD,IAH,19.470591567508063,152,Difficult
OO,5915,2025-08-02,ORD,LNK,19.394824676414828,153,Difficult
UA,1983,2025-08-02,ORD,LAX,19.36531777634267,154,Difficult
UA,1801,2025-08-02,ORD,DEN,19.303224099767373,155,Difficult
OO,5225,2025-08-02,ORD,MKE,19.261341144772047,156,Difficult
UA,422,2025-08-02,ORD,ATH,19.182913869243297,157,Difficult
OO,5847,2025-08-02,ORD,DSM,19.15882568186444,158,Difficult
OO,5534,2025-08-02,ORD,OMA,19.1583878189437,159,Difficult
UA,1660,2025-08-02,ORD,SFO,19.09915600435642,160,Difficult
OO,4766,2025-08-02,ORD,OKC,19.08938126012095,161,Difficult
UA,1347,2025-08-02,ORD,FLL,19.08755791859946,162,Difficult
UA,2184,2025-08-02,ORD,EGE,19.081963578483084,163,Difficult
G7,4590,2025-08-02,ORD,MDT,19.01552004335697,164,Difficult
UA,592,2025-08-02,ORD,JAC,18.98911815675925,165,Difficult
UA,1859,2025-08-02,ORD,SNA,18.97246795644514,166,Difficult
UA,929,2025-08-02,ORD,LHR,18.92411969714713,167,Difficult
OO,5045,2025-08-02,ORD,RHI,18.89828325964532,168,Difficult
UA,1785,2025-08-02,ORD,EWR,18.894312831353872,169,Difficult
OO,5138,2025-08-02,ORD,MGW,18.785876192556493,170,Difficult
OO,5125,2025-08-02,ORD,CMX,18.1122753253358,171,Difficult
UA,2226,2025-08-02,ORD,CLE,17.735051717426025,172,Difficult
OO,5219,2025-08-02,ORD,GRB,17.04929254383532,173,Difficult
OO,5729,2025-08-02,ORD,FNT,16.92739409883829,174,Difficult
OO,4636,2025-08-02,ORD,SBN,16.73350372522498,175,Medium
OO,5344,2025-08-02,ORD,MBS,16.728422553255985,176,Medium
UA,972,2025-08-02,ORD,BRU,16.636320906148253,177,Medium
OO,5603,2025-08-02,ORD,FNT,16.579789355419326,178,Medium
OO,5601,2025-08-02,ORD,FNT,16.572063297715907,179,Medium
UA,356,2025-08-02,ORD,ATL,16.561423928846505,180,Medium
UA,1491,2025-08-02,ORD,DFW,16.463578451688836,181,Medium
YX,3598,2025-08-02,ORD,SDF,16.45906027010144,182,Medium
G7,4186,2025-08-02,ORD,MLI,16.455020174368194,183,Medium
UA,2677,2025-08-02,ORD,IAD,16.423701689475443,184,Medium
UA,265,2025-08-02,ORD,YYZ,16.360875046121116,185,Medium
OO,5250,2025-08-02,ORD,BNA,16.31852595852297,186,Medium
OO,4792,2025-08-02,ORD,ROA,16.266594885390916,187,Medium
UA,534,2025-08-02,ORD,EWR,16.25276420002595,188,Medium
UA,310,2025-08-02,ORD,MCI,16.234706755386597,189,Medium
UA,2627,2025-08-02,ORD,MSP,16.19172388623921,190,Medium
UA,714,2025-08-02,ORD,MDT,16.183624693181738,191,Medium
OO,5362,2025-08-02,ORD,MKE,16.13474284860564,192,Medium
OO,5624,2025-08-02,ORD,LEX,16.122442062819253,193,Medium
YX,3628,2025-08-02,ORD,IND,16.09767606018703,194,Medium
OO,5505,2025-08-02,ORD,SBN,16.094768621609763,195,Medium
UA,2039,2025-08-02,ORD,MCO,16.051924357636818,196,Medium
UA,467,2025-08-02,ORD,CMH,16.023082935747745,197,Medium
UA,2497,2025-08-02,ORD,DTW,16.021060248766467,198,Medium
UA,2075,2025-08-02,ORD,TPA,15.999661616104554,199,Medium
UA,2483,2025-08-02,ORD,IAH,15.975774573970908,200,Medium
UA,2138,2025-08-02,ORD,LGA,15.970512477556795,201,Medium
OO,5274,2025-08-02,ORD,SBN,15.968100449050066,202,Medium
OO,4809,2025-08-02,ORD,ICT,15.96101171870532,203,Medium
OO,5358,2025-08-02,ORD,CAK,15.959213052818106,204,Medium
UA,1156,2025-08-02,ORD,MSY,15.943274766296215,205,Medium
UA,2133,2025-08-02,ORD,EWR,15.934274998272144,206,Medium
UA,359,2025-08-02,ORD,MEX,15.92677652720092,207,Medium
UA,343,2025-08-02,ORD,SFO,15.900725698841114,208,Medium
UA,2099,2025-08-02,ORD,IAH,15.887253216338998,209,Medium
UA,1811,2025-08-02,ORD,MSP,15.86495978064854,210,Medium
OO,5984,2025-08-02,ORD,BIL,15.837352183929276,211,Medium
UA,1612,2025-08-02,ORD,MEM,15.81677698580627,212,Medium
OO,5020,2025-08-02,ORD,FOD,15.800084554219671,213,Medium
OO,5230,2025-08-02,ORD,CRW,15.794181171455868,214,Medium
UA,468,2025-08-02,ORD,IAH,15.774211514640617,215,Medium
OO,5038,2025-08-02,ORD,PLN,15.769208743284393,216,Medium
UA,1144,2025-08-02,ORD,ONT,15.76883909352524,217,Medium
UA,2337,2025-08-02,ORD,IAD,15.766502782787883,218,Medium
OO,5568,2025-08-02,ORD,MLI,15.760668536970607,219,Medium
UA,2104,2025-08-02,ORD,BOS,15.748896104403359,220,Medium
UA,758,2025-08-02,ORD,EWR,15.718686289054084,221,Medium
G7,4458,2025-08-02,ORD,LIT,15.695170187158208,222,Medium
OO,5643,2025-08-02,ORD,CAK,15.692131743725263,223,Medium
UA,944,2025-08-02,ORD,FRA,15.673024562850715,224,Medium
